date,regime,sizing,sizing_smooth,vix,copper_adx
2022-11-03,NORMAL,1.0,0.9999080543408669,25.3,17.629040638675647
2022-11-04,MILD_CHOP,0.75,0.9544702262788911,24.55,20.889336368677935
2022-11-07,NORMAL,1.0,0.9627483669554564,24.35,23.714926001346583
2022-11-08,NORMAL,1.0,0.9695213911453733,25.54,26.33631177903306
2022-11-09,NORMAL,1.0,0.9750629563916691,26.09,28.608179453028008
2022-11-10,MILD_CHOP,0.75,0.934142418865911,23.53,32.23437803477318
2022-11-11,NORMAL,1.0,0.9461165245266543,22.52,36.933107432782435
2022-11-14,MILD_CHOP,0.75,0.9104589746127171,23.73,41.00533957772379
2022-11-15,NORMAL,1.0,0.9267391610467686,24.54,44.534607436672964
2022-11-16,NORMAL,1.0,0.9400593135837196,24.11,44.68758088309595
2022-11-17,NORMAL,1.0,0.9509576202048615,23.93,39.91264247476656
2022-11-18,NORMAL,1.0,0.9598744165312503,23.12,35.03043492422589
2022-11-21,MILD_CHOP,0.75,0.9217154317073866,22.36,33.41481670051982
2022-11-22,NORMAL,1.0,0.9359489895787707,21.29,32.01461423997456
2022-11-23,NORMAL,1.0,0.9475946278371761,20.35,30.801105440835336
2022-11-24,MILD_CHOP,0.75,0.9116683318667803,20.42,28.88288767347863
2022-11-25,MILD_CHOP,0.75,0.8822740897091839,20.5,27.22043227510282
2022-11-28,HIGH_CHOP,0.5,0.8127697097620595,22.21,27.001963764815798
2022-11-29,MILD_CHOP,0.75,0.8013570352598668,21.89,25.62721460172088
2022-11-30,HIGH_CHOP,0.5,0.7465648470308001,20.58,25.55691165280862
2022-12-01,MILD_CHOP,0.75,0.7471894202979272,19.84,27.15297355117303
2022-12-02,MILD_CHOP,0.75,0.7477004347892131,19.06,30.066162682069493
2022-12-05,MILD_CHOP,0.75,0.7481185375548107,20.75,32.590926595513096
2022-12-06,MILD_CHOP,0.75,0.7484606216357542,22.17,34.77905532049755
2022-12-07,NORMAL,1.0,0.7941950540656171,22.68,37.21751430793224
2022-12-08,NORMAL,1.0,0.8316141351445958,22.29,40.489933218107794
2022-12-09,NORMAL,1.0,0.8622297469364875,22.83,43.3260296069266
2022-12-12,MILD_CHOP,0.75,0.8418243384025806,25.0,38.77118385726681
2022-12-13,MILD_CHOP,0.75,0.825129004147566,22.55,34.82365087422833
2022-12-14,NORMAL,1.0,0.8569237306661903,21.14,31.978623053394973
2022-12-15,MILD_CHOP,0.75,0.8374830523632466,22.83,31.42766761317568
2022-12-16,MILD_CHOP,0.75,0.8215770428426562,22.62,31.45824859836562
2022-12-19,MILD_CHOP,0.75,0.8085630350530822,22.42,30.494108449201264
2022-12-20,NORMAL,1.0,0.8433697559525217,21.48,28.36410836543815
2022-12-21,NORMAL,1.0,0.8718479821429723,20.07,25.10566048075581
2022-12-22,HIGH_CHOP,0.5,0.8042392581169774,21.97,23.658429427146512
2022-12-23,MILD_CHOP,0.75,0.7943775748229814,20.87,22.404162514018456
2022-12-26,MILD_CHOP,0.75,0.7863089248551666,20.87,21.317131189307474
2022-12-27,MILD_CHOP,0.75,0.7797073021542271,21.65,20.375037374557955
2022-12-28,HIGH_CHOP,0.5,0.7288514290352767,22.14,20.147945560570975
2022-12-29,MILD_CHOP,0.75,0.7326966237561354,21.44,19.951132655115593
2022-12-30,HIGH_CHOP,0.5,0.6903881467095654,21.67,17.313750511639732
2023-01-02,HIGH_CHOP,0.5,0.655772120035099,21.67,15.028019320627317
2023-01-03,HIGH_CHOP,0.5,0.6274499163923537,22.9,15.554218939172792
2023-01-04,MILD_CHOP,0.75,0.649731749775562,22.01,18.497644495376804
2023-01-05,MILD_CHOP,0.75,0.6679623407254598,22.46,17.957213959365905
2023-01-06,NORMAL,1.0,0.7283328242299216,21.13,20.364485732307486
2023-01-09,MILD_CHOP,0.75,0.7322723107335722,21.97,25.776579040135793
2023-01-10,NORMAL,1.0,0.7809500724183773,20.58,30.885746518180355
2023-01-11,NORMAL,1.0,0.8207773319786724,21.09,36.6208539853662
2023-01-12,NORMAL,1.0,0.8533632716189137,18.83,41.88641323972161
2023-01-13,NORMAL,1.0,0.8800244949609293,18.35,46.449897926829635
2023-01-16,NORMAL,1.0,0.9018382231498512,19.49,47.407523328187196
2023-01-17,NORMAL,1.0,0.9196858189407873,19.36,49.200722085804344
2023-01-18,NORMAL,1.0,0.9342883973151894,20.34,51.07174966956054
2023-01-19,NORMAL,1.0,0.9462359614397005,20.52,52.693306908815906
2023-01-20,NORMAL,1.0,0.9560112411779367,19.85,54.10407949943924
2023-01-23,NORMAL,1.0,0.9640091973274028,19.81,55.69656212350602
2023-01-24,NORMAL,1.0,0.9705529796315113,19.2,56.51840816356176
2023-01-25,NORMAL,1.0,0.9759069833348728,19.08,57.23067473161007
2023-01-26,NORMAL,1.0,0.9802875318194413,18.73,58.10397587176575
2023-01-27,NORMAL,1.0,0.9838716169431792,18.51,55.25932700392889
2023-01-30,NORMAL,1.0,0.9868040502262374,19.94,49.75939896635058
2023-01-31,NORMAL,1.0,0.9892033138214669,19.4,44.99279466711605
2023-02-01,NORMAL,1.0,0.9911663476721091,17.87,42.2556617762255
2023-02-02,NORMAL,1.0,0.9927724662771802,18.73,40.875141085097546
2023-02-03,NORMAL,1.0,0.9940865633176927,18.33,41.41890537730526
2023-02-06,NORMAL,1.0,0.9951617336235667,19.43,43.73105571708861
2023-02-07,NORMAL,1.0,0.9960414184192818,18.66,45.73491934490084
2023-02-08,NORMAL,1.0,0.996761160524867,19.63,47.47160115567145
2023-02-09,NORMAL,1.0,0.9973500404294366,20.71,45.37519061062261
2023-02-10,NORMAL,1.0,0.997831851260448,20.53,44.52218256057877
2023-02-13,NORMAL,1.0,0.9982260601221846,20.34,43.78290891720745
2023-02-14,NORMAL,1.0,0.9985485946454238,18.91,42.52861430355141
2023-02-15,NORMAL,1.0,0.9988124865280739,18.23,43.76641717032429
2023-02-16,MILD_CHOP,0.75,0.9535738526138785,20.17,40.272403897550724
2023-02-17,NORMAL,1.0,0.9620149703204459,20.02,37.24425906114697
2023-02-20,MILD_CHOP,0.75,0.9234667938985466,21.23,34.914206599645
2023-02-21,HIGH_CHOP,0.5,0.8464728313715381,22.87,34.54521713100848
2023-02-22,HIGH_CHOP,0.5,0.7834777711221674,22.29,32.785343529543965
2023-02-23,HIGH_CHOP,0.5,0.7319363581908642,21.14,32.02952680223673
2023-02-24,HIGH_CHOP,0.5,0.6897661112470708,21.67,34.22652657824323
2023-02-27,HIGH_CHOP,0.5,0.6552631819294216,20.95,36.1305930507822
2023-02-28,HIGH_CHOP,0.5,0.6270335124877086,20.7,32.852726089761816
2023-03-01,HIGH_CHOP,0.5,0.6039365102172161,20.58,29.925929185821758
2023-03-02,MILD_CHOP,0.75,0.6304935083595404,19.59,27.328092365033704
2023-03-03,MILD_CHOP,0.75,0.6522219613850785,18.49,25.076633787017393
2023-03-06,MILD_CHOP,0.75,0.6699997865877915,18.61,21.985969805694168
2023-03-07,HIGH_CHOP,0.5,0.6390907344809202,19.59,22.462662879493138
2023-03-08,MILD_CHOP,0.75,0.6592560554843893,19.11,22.87579687678558
2023-03-09,HIGH_CHOP,0.5,0.6303004090326821,22.61,23.233846341105693
2023-03-10,HIGH_CHOP,0.5,0.6066094255721944,24.8,23.544155876849793
2023-03-13,NORMAL,1.0,0.6781349845590681,26.52,21.084670044425692
2023-03-14,HIGH_CHOP,0.5,0.6457468055483284,23.73,20.087006993599907
2023-03-15,NORMAL,1.0,0.7101564772668141,26.14,25.02635869640187
2023-03-16,HIGH_CHOP,0.5,0.6719462086728478,22.99,29.307130172163575
2023-03-17,NORMAL,1.0,0.7315923525505119,25.51,30.66595784757194
2023-03-20,HIGH_CHOP,0.5,0.6894846520867824,24.15,28.17860895848502
2023-03-21,HIGH_CHOP,0.5,0.6550328971619129,21.38,24.469362331474727
2023-03-22,HIGH_CHOP,0.5,0.6268450976779287,22.26,23.9373808448894
2023-03-23,HIGH_CHOP,0.5,0.603782352645578,22.61,25.66832708435465
2023-03-24,HIGH_CHOP,0.5,0.5849128339827456,21.74,27.168480491891202
2023-03-27,MILD_CHOP,0.75,0.614928682349519,20.6,28.46861344508954
2023-03-28,MILD_CHOP,0.75,0.6394871037405155,19.97,29.849884541344
2023-03-29,MILD_CHOP,0.75,0.6595803576058763,19.12,31.516616888525366
2023-03-30,MILD_CHOP,0.75,0.676020292586626,19.02,32.96111825608255
2023-03-31,MILD_CHOP,0.75,0.6894711484799667,18.7,33.74952340951121
2023-04-03,NORMAL,1.0,0.7459309396654272,18.55,30.522870426997194
2023-04-04,MILD_CHOP,0.75,0.7466707688171677,19.0,30.253212994397447
2023-04-05,HIGH_CHOP,0.5,0.7018215381231372,19.08,30.019509886144334
2023-04-06,MILD_CHOP,0.75,0.7105812584643849,18.4,28.99887939089021
2023-04-07,MILD_CHOP,0.75,0.7177483023799512,18.4,28.114332961669973
2023-04-10,HIGH_CHOP,0.5,0.6781577019472328,18.97,27.347726056345767
2023-04-11,HIGH_CHOP,0.5,0.6457653925022814,19.1,23.718385098550577
2023-04-12,HIGH_CHOP,0.5,0.619262593865503,19.09,23.110177858325404
2023-04-13,NORMAL,1.0,0.6884875767990479,17.8,26.218848725616894
2023-04-14,NORMAL,1.0,0.7451261991992211,17.07,28.913030143936187
2023-04-17,NORMAL,1.0,0.7914668902539082,16.95,28.178036683395067
2023-04-18,NORMAL,1.0,0.8293820011168338,16.83,27.541042350926094
2023-04-19,MILD_CHOP,0.75,0.8149489100046822,16.46,26.988980596119653
2023-04-20,MILD_CHOP,0.75,0.803140017276558,17.17,24.49948454224574
2023-04-21,MILD_CHOP,0.75,0.7934781959535474,16.77,25.188875177588166
2023-04-24,MILD_CHOP,0.75,0.7855730694165387,16.89,27.34157052639954
2023-04-25,HIGH_CHOP,0.5,0.7336506931589862,18.76,32.15724809197961
2023-04-26,HIGH_CHOP,0.5,0.6911687489482614,18.84,36.33083531548234
2023-04-27,NORMAL,1.0,0.7473198855031229,17.03,38.25342973190776
2023-04-28,NORMAL,1.0,0.793261724502555,15.78,39.4534344239606
2023-05-01,MILD_CHOP,0.75,0.7853959564111813,16.08,40.493438490406405
2023-05-02,MILD_CHOP,0.75,0.7789603279727847,17.78,42.93174706067864
2023-05-03,NORMAL,1.0,0.8191493592504602,18.34,45.723170861550074
2023-05-04,NORMAL,1.0,0.8520312939321946,20.09,48.142404822305316
2023-05-05,NORMAL,1.0,0.878934695035432,17.19,44.97047101925699
2023-05-08,NORMAL,1.0,0.9009465686653535,16.98,42.22146172328177
2023-05-09,NORMAL,1.0,0.918956283453471,17.71,39.25539381600969
2023-05-10,NORMAL,1.0,0.9336915046437491,16.94,39.90638628669589
2023-05-11,NORMAL,1.0,0.9457475947085219,16.93,44.22973805667941
2023-05-12,NORMAL,1.0,0.9556116683978815,17.03,47.97664292399846
2023-05-15,NORMAL,1.0,0.9636822741437212,17.12,50.29645657617515
2023-05-16,NORMAL,1.0,0.970285497026681,17.99,53.41041088618803
2023-05-17,NORMAL,1.0,0.9756881339309207,16.87,54.76015703715976
2023-05-18,NORMAL,1.0,0.9801084732162078,16.05,55.92993703466858
2023-05-19,NORMAL,1.0,0.9837251144496244,16.81,56.9437463658429
2023-05-22,NORMAL,1.0,0.9866841845496925,17.21,58.40647884301785
2023-05-23,NORMAL,1.0,0.9891052419042938,18.53,59.98573941959642
2023-05-24,NORMAL,1.0,0.991086107012604,20.03,62.93251374753755
2023-05-25,MILD_CHOP,0.75,0.9472522693739487,19.14,65.4863848317532
2023-05-26,NORMAL,1.0,0.9568427658514125,17.95,60.099454630065225
2023-05-29,NORMAL,1.0,0.9646895356966101,17.46,55.43078178860232
2023-05-30,NORMAL,1.0,0.9711096201154081,17.46,51.66604755682876
2023-05-31,NORMAL,1.0,0.9763624164580611,17.94,49.222051405293584
2023-06-01,NORMAL,1.0,0.9806601589202317,15.65,42.7737322715393
2023-06-02,NORMAL,1.0,0.9841764936620077,14.6,37.18518902228559
2023-06-05,NORMAL,1.0,0.9870534948143699,14.73,35.063383230007936
2023-06-06,NORMAL,1.0,0.9894074048481207,13.96,33.33238067996728
2023-06-07,NORMAL,1.0,0.9913333312393715,13.94,30.04873604083596
2023-06-08,NORMAL,1.0,0.9929090891958494,13.65,27.510148534193057
2023-06-09,NORMAL,1.0,0.9941983457056949,13.83,26.211596251137863
2023-06-12,MILD_CHOP,0.75,0.9497986464864776,15.01,23.216499721603192
2023-06-13,NORMAL,1.0,0.9589261653071179,14.61,23.79491804883614
2023-06-14,NORMAL,1.0,0.9663941352512782,13.88,25.614230915637503
2023-06-15,NORMAL,1.0,0.9725042924783185,14.5,28.325607443626577
2023-06-16,NORMAL,1.0,0.9775035120277151,13.54,30.866480155781396
2023-06-19,NORMAL,1.0,0.9815937825681305,14.19,31.873324024043143
2023-06-20,NORMAL,1.0,0.9849403675557431,13.88,32.74592204320332
2023-06-21,NORMAL,1.0,0.987678482545608,13.2,35.118963224733804
2023-06-22,NORMAL,1.0,0.9899187584464064,12.91,37.17559891539355
2023-06-23,NORMAL,1.0,0.9917517114561507,13.44,34.89042860740795
2023-06-26,NORMAL,1.0,0.993251400282305,14.25,32.909947673820426
2023-06-27,NORMAL,1.0,0.9944784184127948,13.74,32.105557319830886
2023-06-28,NORMAL,1.0,0.9954823423377412,13.43,34.13197615197205
2023-06-29,NORMAL,1.0,0.9963037346399701,13.54,37.2080596081204
2023-06-30,NORMAL,1.0,0.9969757828872483,13.59,36.84068709919528
2023-07-03,NORMAL,1.0,0.9975256405441122,13.57,33.19738006666234
2023-07-04,NORMAL,1.0,0.9979755240815462,13.7,30.039847305133794
2023-07-05,NORMAL,1.0,0.9983436106121741,14.18,28.607656694287595
2023-07-06,MILD_CHOP,0.75,0.953190226864506,15.44,28.985414074798726
2023-07-07,NORMAL,1.0,0.961701094707323,14.83,26.954432118170725
2023-07-10,MILD_CHOP,0.75,0.9232099865787188,15.07,25.10333920254098
2023-07-11,NORMAL,1.0,0.9371718072007698,14.84,25.149014627858435
2023-07-12,NORMAL,1.0,0.9485951149824479,13.54,23.469987849411492
2023-07-13,NORMAL,1.0,0.9579414577129117,13.61,26.080046786476178
2023-07-14,NORMAL,1.0,0.9655884654014733,13.34,28.342097865265576
2023-07-17,NORMAL,1.0,0.9718451080557509,13.48,24.610641992267478
2023-07-18,NORMAL,1.0,0.9769641793183415,13.3,21.820154364068767
2023-07-19,NORMAL,1.0,0.9811525103513703,13.76,20.506695277592534
2023-07-20,NORMAL,1.0,0.9845793266511211,13.99,18.95885352000018
2023-07-21,NORMAL,1.0,0.9873830854418264,13.6,17.61739066342014
2023-07-24,NORMAL,1.0,0.9896770699069488,13.91,15.305645402049441
2023-07-25,NORMAL,1.0,0.9915539662875035,13.86,17.633188593562124
2023-07-26,NORMAL,1.0,0.9930896087806846,13.19,19.65039269287312
2023-07-27,NORMAL,1.0,0.9943460435478328,14.41,19.301432099714724
2023-07-28,NORMAL,1.0,0.9953740356300449,13.33,20.24416820550615
2023-07-31,NORMAL,1.0,0.9962151200609457,13.63,24.2797242737877
2023-08-01,NORMAL,1.0,0.9969032800498645,13.93,26.455418185184467
2023-08-02,HIGH_CHOP,0.5,0.9065572291317073,16.09,24.091489647203705
2023-08-03,HIGH_CHOP,0.5,0.8326377329259423,15.92,22.042751580953713
2023-08-04,HIGH_CHOP,0.5,0.7721581451212255,17.1,20.26717859020372
2023-08-07,HIGH_CHOP,0.5,0.7226748460082754,15.77,19.32132200954428
2023-08-08,HIGH_CHOP,0.5,0.6821885103704071,15.99,21.585604299307896
2023-08-09,HIGH_CHOP,0.5,0.6490633266666966,15.96,23.547982283769695
2023-08-10,HIGH_CHOP,0.5,0.6219609036363881,15.85,25.24870987030326
2023-08-11,NORMAL,1.0,0.6906952847934085,14.84,28.540466322202043
2023-08-14,NORMAL,1.0,0.7469325057400615,14.82,31.446937598202762
2023-08-15,HIGH_CHOP,0.5,0.7020356865145958,16.46,35.43131100472705
2023-08-16,HIGH_CHOP,0.5,0.6653019253301238,16.78,39.31107356287983
2023-08-17,HIGH_CHOP,0.5,0.6352470298155558,17.89,40.57539504609442
2023-08-18,HIGH_CHOP,0.5,0.610656660758182,17.3,41.37164936958101
2023-08-21,HIGH_CHOP,0.5,0.590537267893058,17.13,39.99245435826906
2023-08-22,HIGH_CHOP,0.5,0.5740759464579566,16.97,34.720811826867674
2023-08-23,HIGH_CHOP,0.5,0.5606075925565099,15.98,33.07136001389525
2023-08-24,HIGH_CHOP,0.5,0.5495880302735081,17.2,31.504230937991593
2023-08-25,HIGH_CHOP,0.5,0.5405720247692338,15.68,29.93882852945157
2023-08-28,HIGH_CHOP,0.5,0.5331952929930095,15.08,28.582146442050213
2023-08-29,NORMAL,1.0,0.6180688760851896,14.45,30.444083338698984
2023-08-30,NORMAL,1.0,0.687510898615155,13.88,32.65496187284578
2023-08-31,NORMAL,1.0,0.744327098866945,13.57,32.83035825336858
2023-09-01,NORMAL,1.0,0.7908130808911369,13.09,33.85724395770003
2023-09-04,NORMAL,1.0,0.8288470661836573,13.82,34.74721156812062
2023-09-05,NORMAL,1.0,0.8599657814229924,14.01,35.51851683048513
2023-09-06,NORMAL,1.0,0.8854265484369936,14.45,31.09374158380888
2023-09-07,NORMAL,1.0,0.906258085084813,14.4,29.614077867170394
2023-09-08,NORMAL,1.0,0.9233020696148468,13.84,30.944413672217827
2023-09-11,NORMAL,1.0,0.9372471478666928,13.8,27.89522163283242
2023-09-12,NORMAL,1.0,0.9486567573454758,14.23,25.25258853203173
2023-09-13,NORMAL,1.0,0.9579918923735711,13.48,22.202477839664834
2023-09-14,NORMAL,1.0,0.9656297301238308,12.82,19.531421384990548
2023-09-15,NORMAL,1.0,0.9718788701013161,13.79,17.881416160880363
2023-09-18,NORMAL,1.0,0.9769918028101676,14.0,18.809112578506053
2023-09-19,NORMAL,1.0,0.981175111390137,14.11,22.043036274642706
2023-09-20,HIGH_CHOP,0.5,0.8936887275010211,15.14,24.845770144627807
2023-09-21,HIGH_CHOP,0.5,0.8221089588644718,17.54,29.718105148192002
2023-09-22,HIGH_CHOP,0.5,0.763543693616386,17.2,33.9407954846143
2023-09-25,HIGH_CHOP,0.5,0.7156266584134067,16.9,38.4974106318948
2023-09-26,MILD_CHOP,0.75,0.7218763568836963,18.94,43.22986750426967
2023-09-27,HIGH_CHOP,0.5,0.6815352010866607,18.22,47.33133012699456
2023-09-28,MILD_CHOP,0.75,0.6939833463436313,17.34,43.512709049730155
2023-09-29,HIGH_CHOP,0.5,0.6587136470084256,17.52,37.720832693767775
2023-10-02,HIGH_CHOP,0.5,0.629856620279621,17.61,37.505303795267494
2023-10-03,HIGH_CHOP,0.5,0.6062463256833263,19.78,38.21710287931161
2023-10-04,HIGH_CHOP,0.5,0.5869288119227215,18.58,39.823310073468136
2023-10-05,HIGH_CHOP,0.5,0.5711235733913176,18.49,41.99230336144491
2023-10-06,HIGH_CHOP,0.5,0.5581920145928961,17.45,39.59955342499943
2023-10-09,HIGH_CHOP,0.5,0.5476116483032786,17.7,35.464560514416085
2023-10-10,HIGH_CHOP,0.5,0.5389549849754097,17.03,32.55194598472408
2023-10-11,MILD_CHOP,0.75,0.5773268058889716,16.09,30.027680058991002
2023-10-12,HIGH_CHOP,0.5,0.5632673866364313,16.69,28.870355973559533
2023-10-13,HIGH_CHOP,0.5,0.5517642254298074,19.32,29.136091289762128
2023-10-16,HIGH_CHOP,0.5,0.5423525480789333,17.21,29.366395230471042
2023-10-17,HIGH_CHOP,0.5,0.5346520847918544,17.88,29.56599197908543
2023-10-18,HIGH_CHOP,0.5,0.52835170573879,19.22,29.738975827884566
2023-10-19,HIGH_CHOP,0.5,0.523196850149919,21.4,28.235614900764265
2023-10-20,HIGH_CHOP,0.5,0.5189792410317519,21.71,28.16630932627405
2023-10-23,HIGH_CHOP,0.5,0.5155284699350696,20.37,28.106244495049197
2023-10-24,HIGH_CHOP,0.5,0.512705111765057,18.97,26.342778669730873
2023-10-25,HIGH_CHOP,0.5,0.5103950914441375,20.19,24.81444162112166
2023-10-26,HIGH_CHOP,0.5,0.5085050748179307,20.68,22.679846765236224
2023-10-27,HIGH_CHOP,0.5,0.5069586975783069,21.27,22.185162981152462
2023-10-30,HIGH_CHOP,0.5,0.5056934798367966,19.75,23.423409737980993
2023-10-31,HIGH_CHOP,0.5,0.5046583016846518,18.14,24.496556927232387
2023-11-01,HIGH_CHOP,0.5,0.5038113377419877,16.87,25.340276682058484
2023-11-02,MILD_CHOP,0.75,0.5485729126979899,15.66,27.509498754533706
2023-11-03,NORMAL,1.0,0.6306505649347189,14.91,30.576499039312893
2023-11-06,NORMAL,1.0,0.6978050076738609,14.89,34.90257422198126
2023-11-07,NORMAL,1.0,0.7527495517331588,14.81,38.65183938029385
2023-11-08,NORMAL,1.0,0.7977041786907664,14.45,37.69945897027227
2023-11-09,MILD_CHOP,0.75,0.7890306916560815,15.29,36.874062614920234
2023-11-10,NORMAL,1.0,0.8273887477186121,14.17,34.43979326576708
2023-11-13,NORMAL,1.0,0.8587726117697736,14.76,31.12350984341454
2023-11-14,NORMAL,1.0,0.8844503187207238,14.16,29.063227913235853
2023-11-15,NORMAL,1.0,0.9054593516805922,14.18,28.475300206764608
2023-11-16,NORMAL,1.0,0.9226485604659391,14.32,27.01840980204571
2023-11-17,NORMAL,1.0,0.9367124585630411,13.8,25.827601365068418
2023-11-20,NORMAL,1.0,0.9482192842788517,13.41,29.72211316655261
2023-11-21,NORMAL,1.0,0.9576339598645149,13.35,33.43078507568411
2023-11-22,NORMAL,1.0,0.965336876252785,12.85,32.21723205419108
2023-11-23,NORMAL,1.0,0.9716392623886423,12.8,31.165486102230446
2023-11-24,NORMAL,1.0,0.9767957601361619,12.46,30.907414654555346
2023-11-27,NORMAL,1.0,0.9810147128386779,12.69,28.068283458839836
2023-11-28,NORMAL,1.0,0.9844665832316455,12.69,27.370158929105497
2023-11-29,NORMAL,1.0,0.9872908408258918,12.98,26.765117670002404
2023-11-30,NORMAL,1.0,0.9896015970393659,12.92,26.240748578779723
2023-12-01,NORMAL,1.0,0.9914922157594812,12.63,30.152145160246633
2023-12-04,NORMAL,1.0,0.9930390856213938,13.08,32.14701830376461
2023-12-05,NORMAL,1.0,0.9943047064175039,12.85,28.43128073011271
2023-12-06,NORMAL,1.0,0.9953402143415941,12.97,25.832125943049192
2023-12-07,NORMAL,1.0,0.9961874480976678,13.06,23.258310601376067
2023-12-08,NORMAL,1.0,0.9968806393526373,12.35,23.064493719179104
2023-12-11,NORMAL,1.0,0.9974477958339758,12.63,22.84985518390362
2023-12-12,NORMAL,1.0,0.9979118329550711,12.07,22.663835119998208
2023-12-13,NORMAL,1.0,0.9982914996905128,12.19,21.848705862426822
2023-12-14,NORMAL,1.0,0.9986021361104196,12.48,26.196416975915632
2023-12-15,NORMAL,1.0,0.9988562931812524,12.28,29.9644332742726
2023-12-18,NORMAL,1.0,0.99906423987557,12.56,29.731242755164992
2023-12-19,NORMAL,1.0,0.9992343780800117,12.53,30.639083988690697
2023-12-20,NORMAL,1.0,0.9993735820654641,13.67,31.425879724412972
2023-12-21,NORMAL,1.0,0.9994874762353796,13.65,32.16607775625508
2023-12-22,NORMAL,1.0,0.9995806623744015,13.03,32.17666512503012
2023-12-25,NORMAL,1.0,0.9996569055790556,13.03,32.18584084463515
2023-12-26,NORMAL,1.0,0.9997192863828637,12.99,32.19379313495951
2023-12-27,NORMAL,1.0,0.9997703252223429,12.43,35.88871012438291
2023-12-28,NORMAL,1.0,0.999812084272826,12.47,39.09097151521652
2023-12-29,NORMAL,1.0,0.9998462507686758,12.45,36.892318112598645
2024-01-01,NORMAL,1.0,0.999874205174371,12.45,34.986818496996484
2024-01-02,NORMAL,1.0,0.9998970769608488,13.2,32.28372684982958
2024-01-03,NORMAL,1.0,0.9999157902406945,14.04,28.053470747366575
2024-01-04,NORMAL,1.0,0.9999311011060228,14.13,27.017989807697667
2024-01-05,NORMAL,1.0,0.999943628177655,13.35,26.293882931801768
2024-01-08,NORMAL,1.0,0.9999538775998995,13.08,26.44646811029603
2024-01-09,NORMAL,1.0,0.9999622634908267,12.76,29.583948222205823
2024-01-10,NORMAL,1.0,0.9999691246743128,12.69,32.30309765252764
2024-01-11,NORMAL,1.0,0.9999747383698923,12.44,35.13302103244036
2024-01-12,NORMAL,1.0,0.9999793313935481,12.7,38.099101843238785
2024-01-15,NORMAL,1.0,0.9999830893219939,13.25,37.847744607311874
2024-01-16,NORMAL,1.0,0.9999861639907222,13.84,37.62990166950855
2024-01-17,NORMAL,1.0,0.9999886796287727,14.79,40.61598100813991
2024-01-18,NORMAL,1.0,0.9999907378780868,14.13,43.203916434953754
2024-01-19,NORMAL,1.0,0.9999924219002527,13.3,41.378753613272565
2024-01-22,NORMAL,1.0,0.9999937997365704,13.19,39.7969458344822
2024-01-23,NORMAL,1.0,0.999994927057194,12.55,34.88208225835653
2024-01-24,NORMAL,1.0,0.9999958494104313,13.14,36.543072423381616
2024-01-25,NORMAL,1.0,0.9999966040630801,13.45,38.121004145544525
2024-01-26,NORMAL,1.0,0.9999972215061563,13.26,38.290800910867304
2024-01-29,NORMAL,1.0,0.9999977266868552,13.6,38.43795810748039
2024-01-30,NORMAL,1.0,0.9999981400165179,13.31,40.28473921752721
2024-01-31,NORMAL,1.0,0.9999984781953328,14.35,41.88528284623445
2024-02-01,NORMAL,1.0,0.9999987548870903,13.88,37.81304390829133
2024-02-02,NORMAL,1.0,0.9999989812712557,13.85,33.93690626785998
2024-02-05,NORMAL,1.0,0.9999991664946637,13.67,34.5552630631149
2024-02-06,NORMAL,1.0,0.9999993180410884,13.06,35.09117228566917
2024-02-07,NORMAL,1.0,0.9999994420336178,12.83,36.73821671003823
2024-02-08,NORMAL,1.0,0.9999995434820508,12.79,40.223095892144826
2024-02-09,NORMAL,1.0,0.9999996264853142,12.93,43.567341917557506
2024-02-12,NORMAL,1.0,0.9999996943970753,13.93,43.96573934729781
2024-02-13,HIGH_CHOP,0.5,0.9090906590521525,15.85,42.883012131925156
2024-02-14,NORMAL,1.0,0.9256196301335793,14.38,42.91644269286848
2024-02-15,NORMAL,1.0,0.9391433337456556,14.01,39.94860885366542
2024-02-16,NORMAL,1.0,0.9502081821555364,14.24,37.81942969127372
2024-02-19,NORMAL,1.0,0.9592612399454388,14.71,35.97414108386758
2024-02-20,HIGH_CHOP,0.5,0.8757591963189953,15.42,34.679274505027564
2024-02-21,HIGH_CHOP,0.5,0.8074393424428143,15.34,34.70579957582042
2024-02-22,NORMAL,1.0,0.8424503710895754,14.54,35.771128176669734
2024-02-23,NORMAL,1.0,0.871095758164198,13.75,36.69441296407247
2024-02-26,NORMAL,1.0,0.8945328930434346,13.74,32.23860044038323
2024-02-27,NORMAL,1.0,0.913708730671901,13.43,28.376896253185887
2024-02-28,NORMAL,1.0,0.9293980523679188,13.84,24.97765775556021
2024-02-29,NORMAL,1.0,0.9422347701192062,13.4,22.239775348696135
2024-03-01,NORMAL,1.0,0.9527375391884414,13.11,20.382079598394135
2024-03-04,NORMAL,1.0,0.961330713881452,13.49,20.65404993085375
2024-03-05,NORMAL,1.0,0.9683614931757334,14.46,20.04391015233323
2024-03-06,NORMAL,1.0,0.9741139489619637,14.5,21.15648088063158
2024-03-07,NORMAL,1.0,0.9788205036961521,14.44,24.388685601037153
2024-03-08,NORMAL,1.0,0.9826713212059426,14.74,27.189929692055316
2024-03-11,HIGH_CHOP,0.5,0.8949128991684985,15.22,30.044320168141663
2024-03-12,NORMAL,1.0,0.9140196447742259,13.84,32.6632832187978
2024-03-13,NORMAL,1.0,0.9296524366334575,13.75,39.1096133785374
2024-03-14,NORMAL,1.0,0.9424429027001016,14.4,44.696432850311716
